target_participant_id,target_datetime,source_participant_id,source_datetime,weight,interaction_category
Steve W,2023-01-10 02:15:04.017,Hope R,2023-01-10 19:28:19.904,0.5784386554086208,response
Steve W,2023-01-10 02:15:04.017,Hope R,2023-01-10 19:28:28.713,0.57839366426688,response
Steve W,2023-01-10 02:15:04.017,Hope R,2023-01-10 19:28:37.704,0.5783477471858209,response
Steve W,2023-01-10 02:15:04.017,Robert,2023-01-10 19:28:57.527,0.5782465239053756,response
Steve W,2023-01-10 02:15:04.017,Ada T,2023-01-10 19:29:00.548,0.5782310991618929,response
Steve W,2023-01-10 02:15:04.017,Hope R,2023-01-10 19:29:32.279,0.5780691105992607,response
Steve W,2023-01-10 02:15:04.017,Kyle E,2023-01-10 19:38:15.669,0.5754037129791748,response
Steve W,2023-01-10 02:15:04.017,Ada T,2023-01-10 19:40:58.657,0.574576198120538,response
Steve W,2023-01-10 02:15:04.017,Robert,2023-01-10 19:41:59.627,0.5742669501101949,response
Steve W,2023-01-10 02:15:04.017,Robert,2023-01-10 19:42:07.629,0.5742263752517281,response
Steve W,2023-01-10 02:15:04.017,Hope R,2023-01-10 19:43:31.142,0.5738030861473306,response
Hope R,2023-01-10 15:54:33.078,Steve W,2023-01-10 16:06:37.192,0.9936264815171305,response
Hope R,2023-01-10 15:54:33.078,Ada T,2023-01-10 19:27:37.980,0.8932484669444415,response
Hope R,2023-01-10 15:54:33.078,Robert,2023-01-10 19:28:12.522,0.8929760629216825,response
Hope R,2023-01-10 15:54:33.078,Robert,2023-01-10 19:28:57.527,0.8926212705446083,response
Hope R,2023-01-10 15:54:33.078,Ada T,2023-01-10 19:29:00.548,0.8925974598452678,response
Hope R,2023-01-10 15:54:33.078,Steve W,2023-01-10 19:36:59.704,0.8888289109792991,response
Hope R,2023-01-10 15:54:33.078,Steve W,2023-01-10 19:37:19.358,0.8886746729644759,response
Hope R,2023-01-10 15:54:33.078,Kyle E,2023-01-10 19:38:15.669,0.8882329112619183,response
Hope R,2023-01-10 15:54:33.078,Ada T,2023-01-10 19:40:58.657,0.8869555021743163,response
Hope R,2023-01-10 15:54:33.078,Robert,2023-01-10 19:41:59.627,0.8864781255875251,response
Hope R,2023-01-10 15:54:33.078,Robert,2023-01-10 19:42:07.629,0.8864154914337179,response
Hope R,2023-01-10 15:54:33.078,Steve W,2023-01-10 19:43:10.814,0.8859210781071789,response
Hope R,2023-01-10 15:54:33.078,Steve W,2023-01-10 19:43:37.420,0.8857129725897246,response
Hope R,2023-01-10 15:54:33.078,Owen X,2023-01-10 19:47:23.187,0.8839490454625339,response
Hope R,2023-01-10 15:54:33.078,Ada T,2023-01-10 19:47:55.854,0.8836941078959442,response
Steve W,2023-01-10 16:06:37.192,Ada T,2023-01-10 19:27:37.980,0.8989781206118564,response
Steve W,2023-01-10 16:06:37.192,Hope R,2023-01-10 19:27:51.981,0.8988669880517569,response
Steve W,2023-01-10 16:06:37.192,Robert,2023-01-10 19:28:12.522,0.8987039692805201,response
Steve W,2023-01-10 16:06:37.192,Hope R,2023-01-10 19:28:19.904,0.8986453910116211,response
Steve W,2023-01-10 16:06:37.192,Hope R,2023-01-10 19:28:28.713,0.8985754940886134,response
Steve W,2023-01-10 16:06:37.192,Hope R,2023-01-10 19:28:37.704,0.8985041586533401,response
Steve W,2023-01-10 16:06:37.192,Robert,2023-01-10 19:28:57.527,0.8983469011229439,response
Steve W,2023-01-10 16:06:37.192,Ada T,2023-01-10 19:29:00.548,0.898322937692235,response
Steve W,2023-01-10 16:06:37.192,Hope R,2023-01-10 19:29:32.279,0.8980712769952106,response
Steve W,2023-01-10 16:06:37.192,Kyle E,2023-01-10 19:38:15.669,0.8939303931450269,response
Steve W,2023-01-10 16:06:37.192,Ada T,2023-01-10 19:40:58.657,0.8926447902435709,response
Steve W,2023-01-10 16:06:37.192,Robert,2023-01-10 19:41:59.627,0.8921643515720268,response
Steve W,2023-01-10 16:06:37.192,Robert,2023-01-10 19:42:07.629,0.8921013156576542,response
Steve W,2023-01-10 16:06:37.192,Hope R,2023-01-10 19:43:31.142,0.8914437060750726,response
Steve W,2023-01-10 16:06:37.192,Owen X,2023-01-10 19:47:23.187,0.889619048913497,response
Ada T,2023-01-10 19:27:37.980,Hope R,2023-01-10 19:27:51.981,0.9998763790157386,response
Ada T,2023-01-10 19:27:37.980,Robert,2023-01-10 19:28:12.522,0.9996950411527815,response
Ada T,2023-01-10 19:27:37.980,Hope R,2023-01-10 19:28:19.904,0.9996298802021912,response
Ada T,2023-01-10 19:27:37.980,Hope R,2023-01-10 19:28:28.713,0.9995521286736444,response
Ada T,2023-01-10 19:27:37.980,Hope R,2023-01-10 19:28:37.704,0.9994727769812755,response
Ada T,2023-01-10 19:27:37.980,Robert,2023-01-10 19:28:57.527,0.9992978477735553,response
Ada T,2023-01-10 19:27:37.980,Hope R,2023-01-10 19:29:32.279,0.9989912506257342,response
Ada T,2023-01-10 19:27:37.980,Steve W,2023-01-10 19:36:59.704,0.9950522658267071,response
Ada T,2023-01-10 19:27:37.980,Steve W,2023-01-10 19:37:19.358,0.9948795949288205,response
Ada T,2023-01-10 19:27:37.980,Kyle E,2023-01-10 19:38:15.669,0.9943850385775862,response
Ada T,2023-01-10 19:27:37.980,Robert,2023-01-10 19:41:59.627,0.9924205396287151,response
Ada T,2023-01-10 19:27:37.980,Robert,2023-01-10 19:42:07.629,0.992350420108643,response
Ada T,2023-01-10 19:27:37.980,Steve W,2023-01-10 19:43:10.814,0.9917969197726948,response
Ada T,2023-01-10 19:27:37.980,Hope R,2023-01-10 19:43:31.142,0.9916189122248539,response
Ada T,2023-01-10 19:27:37.980,Steve W,2023-01-10 19:43:37.420,0.9915639437025918,response
Hope R,2023-01-10 19:27:51.981,Robert,2023-01-10 19:28:12.522,0.9998186397171063,response
Hope R,2023-01-10 19:27:51.981,Robert,2023-01-10 19:28:57.527,0.9994213972303729,response
Hope R,2023-01-10 19:27:51.981,Ada T,2023-01-10 19:29:00.548,0.9993947376344289,response
Hope R,2023-01-10 19:27:51.981,Steve W,2023-01-10 19:36:59.704,0.995175290375616,response
Hope R,2023-01-10 19:27:51.981,Steve W,2023-01-10 19:37:19.358,0.995002598129344,response
Hope R,2023-01-10 19:27:51.981,Kyle E,2023-01-10 19:38:15.669,0.9945079806330079,response
Hope R,2023-01-10 19:27:51.981,Ada T,2023-01-10 19:40:58.657,0.9930777324221548,response
Hope R,2023-01-10 19:27:51.981,Robert,2023-01-10 19:41:59.627,0.9925432388008177,response
Hope R,2023-01-10 19:27:51.981,Robert,2023-01-10 19:42:07.629,0.9924731106114298,response
Hope R,2023-01-10 19:27:51.981,Steve W,2023-01-10 19:43:10.814,0.9919195418427657,response
Hope R,2023-01-10 19:27:51.981,Steve W,2023-01-10 19:43:37.420,0.9916865369683706,response
Hope R,2023-01-10 19:27:51.981,Owen X,2023-01-10 19:47:23.187,0.9897115599291233,response
Hope R,2023-01-10 19:27:51.981,Ada T,2023-01-10 19:47:55.854,0.9894261196562825,response
Hope R,2023-01-10 19:27:51.981,Ada T,2023-01-10 19:48:05.420,0.9893425486959818,response
Hope R,2023-01-10 19:27:51.981,Robert,2023-01-10 19:49:20.787,0.988684370635949,response
Robert,2023-01-10 19:28:12.522,Hope R,2023-01-10 19:28:19.904,0.9999348191719395,response
Robert,2023-01-10 19:28:12.522,Hope R,2023-01-10 19:28:28.713,0.9998570439251431,response
Robert,2023-01-10 19:28:12.522,Hope R,2023-01-10 19:28:37.704,0.9997776680263916,response
Robert,2023-01-10 19:28:12.522,Ada T,2023-01-10 19:29:00.548,0.9995760210243757,response
Robert,2023-01-10 19:28:12.522,Hope R,2023-01-10 19:29:32.279,0.9992959947803324,response
Robert,2023-01-10 19:28:12.522,Steve W,2023-01-10 19:36:59.704,0.9953558083866049,response
Robert,2023-01-10 19:28:12.522,Steve W,2023-01-10 19:37:19.358,0.9951830848151371,response
Robert,2023-01-10 19:28:12.522,Kyle E,2023-01-10 19:38:15.669,0.9946883775985603,response
Robert,2023-01-10 19:28:12.522,Ada T,2023-01-10 19:40:58.657,0.9932578699504354,response
Robert,2023-01-10 19:28:12.522,Steve W,2023-01-10 19:43:10.814,0.9920994692831735,response
Robert,2023-01-10 19:28:12.522,Hope R,2023-01-10 19:43:31.142,0.9919214074337962,response
Robert,2023-01-10 19:28:12.522,Steve W,2023-01-10 19:43:37.420,0.9918664221432832,response
Robert,2023-01-10 19:28:12.522,Owen X,2023-01-10 19:47:23.187,0.9898910868566695,response
Robert,2023-01-10 19:28:12.522,Ada T,2023-01-10 19:47:55.854,0.9896055948069099,response
Robert,2023-01-10 19:28:12.522,Ada T,2023-01-10 19:48:05.420,0.9895220086874069,response
Hope R,2023-01-10 19:28:19.904,Robert,2023-01-10 19:28:57.527,0.9996678446340873,response
Hope R,2023-01-10 19:28:19.904,Ada T,2023-01-10 19:29:00.548,0.9996411784641513,response
Hope R,2023-01-10 19:28:19.904,Steve W,2023-01-10 19:36:59.704,0.9954206907314953,response
Hope R,2023-01-10 19:28:19.904,Steve W,2023-01-10 19:37:19.358,0.9952479559010282,response
Hope R,2023-01-10 19:28:19.904,Kyle E,2023-01-10 19:38:15.669,0.9947532164369235,response
Hope R,2023-01-10 19:28:19.904,Ada T,2023-01-10 19:40:58.657,0.9933226155410476,response
Hope R,2023-01-10 19:28:19.904,Robert,2023-01-10 19:41:59.627,0.9927879901188849,response
Hope R,2023-01-10 19:28:19.904,Robert,2023-01-10 19:42:07.629,0.9927178446365811,response
Hope R,2023-01-10 19:28:19.904,Steve W,2023-01-10 19:43:10.814,0.9921641393633491,response
Hope R,2023-01-10 19:28:19.904,Steve W,2023-01-10 19:43:37.420,0.9919310770322632,response
Hope R,2023-01-10 19:28:19.904,Owen X,2023-01-10 19:47:23.187,0.989955612983267,response
Hope R,2023-01-10 19:28:19.904,Ada T,2023-01-10 19:47:55.854,0.989670102323686,response
Hope R,2023-01-10 19:28:19.904,Ada T,2023-01-10 19:48:05.420,0.9895865107556155,response
Hope R,2023-01-10 19:28:19.904,Robert,2023-01-10 19:49:20.787,0.9889281703954013,response
Hope R,2023-01-10 19:28:19.904,Robert,2023-01-10 19:49:26.110,0.988881689873593,response
Hope R,2023-01-10 19:28:28.713,Robert,2023-01-10 19:28:57.527,0.9997456051637582,response
Hope R,2023-01-10 19:28:28.713,Ada T,2023-01-10 19:29:00.548,0.9997189369195578,response
Hope R,2023-01-10 19:28:28.713,Steve W,2023-01-10 19:36:59.704,0.9954981208904948,response
Hope R,2023-01-10 19:28:28.713,Steve W,2023-01-10 19:37:19.358,0.9953253726236128,response
Hope R,2023-01-10 19:28:28.713,Kyle E,2023-01-10 19:38:15.669,0.9948305946755227,response
Hope R,2023-01-10 19:28:28.713,Ada T,2023-01-10 19:40:58.657,0.9933998824984007,response
Hope R,2023-01-10 19:28:28.713,Robert,2023-01-10 19:41:59.627,0.9928652154896688,response
Hope R,2023-01-10 19:28:28.713,Robert,2023-01-10 19:42:07.629,0.9927950645510027,response
Hope R,2023-01-10 19:28:28.713,Steve W,2023-01-10 19:43:10.814,0.9922413162070493,response
Hope R,2023-01-10 19:28:28.713,Steve W,2023-01-10 19:43:37.420,0.9920082357468913,response
Hope R,2023-01-10 19:28:28.713,Owen X,2023-01-10 19:47:23.187,0.9900326180337239,response
Hope R,2023-01-10 19:28:28.713,Ada T,2023-01-10 19:47:55.854,0.9897470851653062,response
Hope R,2023-01-10 19:28:28.713,Ada T,2023-01-10 19:48:05.420,0.9896634870949512,response
Hope R,2023-01-10 19:28:28.713,Robert,2023-01-10 19:49:20.787,0.9890050955248323,response
Hope R,2023-01-10 19:28:28.713,Robert,2023-01-10 19:49:26.110,0.9889586113874731,response
Hope R,2023-01-10 19:28:37.704,Robert,2023-01-10 19:28:57.527,0.9998249785169253,response
Hope R,2023-01-10 19:28:37.704,Ada T,2023-01-10 19:29:00.548,0.9997983081554382,response
Hope R,2023-01-10 19:28:37.704,Steve W,2023-01-10 19:36:59.704,0.9955771570208048,response
Hope R,2023-01-10 19:28:37.704,Steve W,2023-01-10 19:37:19.358,0.9954043950388246,response
Hope R,2023-01-10 19:28:37.704,Kyle E,2023-01-10 19:38:15.669,0.9949095778085565,response
Hope R,2023-01-10 19:28:37.704,Ada T,2023-01-10 19:40:58.657,0.993478752042115,response
Hope R,2023-01-10 19:28:37.704,Robert,2023-01-10 19:41:59.627,0.9929440425842709,response
Hope R,2023-01-10 19:28:37.704,Robert,2023-01-10 19:42:07.629,0.9928738860760729,response
Hope R,2023-01-10 19:28:37.704,Steve W,2023-01-10 19:43:10.814,0.9923200937680723,response
Hope R,2023-01-10 19:28:37.704,Steve W,2023-01-10 19:43:37.420,0.9920869948028291,response
Hope R,2023-01-10 19:28:37.704,Owen X,2023-01-10 19:47:23.187,0.9901112202383571,response
Hope R,2023-01-10 19:28:37.704,Ada T,2023-01-10 19:47:55.854,0.9898256647004711,response
Hope R,2023-01-10 19:28:37.704,Ada T,2023-01-10 19:48:05.420,0.9897420599929685,response
Hope R,2023-01-10 19:28:37.704,Robert,2023-01-10 19:49:20.787,0.9890836161508052,response
Hope R,2023-01-10 19:28:37.704,Robert,2023-01-10 19:49:26.110,0.9890371283229052,response
Robert,2023-01-10 19:28:57.527,Ada T,2023-01-10 19:29:00.548,0.9999733249698096,response
Robert,2023-01-10 19:28:57.527,Hope R,2023-01-10 19:29:32.279,0.9996931874230448,response
Robert,2023-01-10 19:28:57.527,Steve W,2023-01-10 19:36:59.704,0.9957514349137172,response
Robert,2023-01-10 19:28:57.527,Steve W,2023-01-10 19:37:19.358,0.9955786426893856,response
Robert,2023-01-10 19:28:57.527,Kyle E,2023-01-10 19:38:15.669,0.9950837388403118,response
Robert,2023-01-10 19:28:57.527,Ada T,2023-01-10 19:40:58.657,0.9936526626047852,response
Robert,2023-01-10 19:28:57.527,Steve W,2023-01-10 19:43:10.814,0.9924938015051542,response
Robert,2023-01-10 19:28:57.527,Hope R,2023-01-10 19:43:31.142,0.9923156688810946,response
Robert,2023-01-10 19:28:57.527,Steve W,2023-01-10 19:43:37.420,0.9922606617354427,response
Robert,2023-01-10 19:28:57.527,Owen X,2023-01-10 19:47:23.187,0.9902845413074426,response
Robert,2023-01-10 19:28:57.527,Ada T,2023-01-10 19:47:55.854,0.989998935782454,response
Robert,2023-01-10 19:28:57.527,Ada T,2023-01-10 19:48:05.420,0.9899153164397702,response
Robert,2023-01-10 19:28:57.527,Hope R,2023-01-10 19:48:29.758,0.9897026023525421,response
Robert,2023-01-10 19:28:57.527,Ada T,2023-01-10 19:54:19.756,0.9866486704702508,response
Robert,2023-01-10 19:28:57.527,Steve W,2023-01-10 20:02:01.124,0.9826373656911405,response
Ada T,2023-01-10 19:29:00.548,Hope R,2023-01-10 19:29:32.279,0.9997198549803583,response
Ada T,2023-01-10 19:29:00.548,Steve W,2023-01-10 19:36:59.704,0.9957779973218587,response
Ada T,2023-01-10 19:29:00.548,Steve W,2023-01-10 19:37:19.358,0.9956052004881663,response
Ada T,2023-01-10 19:29:00.548,Kyle E,2023-01-10 19:38:15.669,0.9951102834371652,response
Ada T,2023-01-10 19:29:00.548,Robert,2023-01-10 19:41:59.627,0.9931443517004815,response
Ada T,2023-01-10 19:29:00.548,Robert,2023-01-10 19:42:07.629,0.9930741810394333,response
Ada T,2023-01-10 19:29:00.548,Steve W,2023-01-10 19:43:10.814,0.9925202770135081,response
Ada T,2023-01-10 19:29:00.548,Hope R,2023-01-10 19:43:31.142,0.9923421396376286,response
Ada T,2023-01-10 19:29:00.548,Steve W,2023-01-10 19:43:37.420,0.9922871310246203,response
Ada T,2023-01-10 19:29:00.548,Owen X,2023-01-10 19:47:23.187,0.990310957882142,response
Ada T,2023-01-10 19:29:00.548,Hope R,2023-01-10 19:48:29.758,0.9897290034035883,response
Ada T,2023-01-10 19:29:00.548,Robert,2023-01-10 19:49:20.787,0.9892831464934153,response
Ada T,2023-01-10 19:29:00.548,Robert,2023-01-10 19:49:26.110,0.9892366492874081,response
Ada T,2023-01-10 19:29:00.548,Steve W,2023-01-10 20:02:01.124,0.9826635782717579,response
Ada T,2023-01-10 19:29:00.548,Susan,2023-01-11 16:50:59.405,0.5070263084107337,response
Hope R,2023-01-10 19:29:32.279,Steve W,2023-01-10 19:36:59.704,0.9960570377402607,response
Hope R,2023-01-10 19:29:32.279,Steve W,2023-01-10 19:37:19.358,0.9958841924848307,response
Hope R,2023-01-10 19:29:32.279,Kyle E,2023-01-10 19:38:15.669,0.9953891367464301,response
Hope R,2023-01-10 19:29:32.279,Ada T,2023-01-10 19:40:58.657,0.9939576213039618,response
Hope R,2023-01-10 19:29:32.279,Robert,2023-01-10 19:41:59.627,0.9934226541094294,response
Hope R,2023-01-10 19:29:32.279,Robert,2023-01-10 19:42:07.629,0.9933524637849115,response
Hope R,2023-01-10 19:29:32.279,Steve W,2023-01-10 19:43:10.814,0.9927984045420487,response
Hope R,2023-01-10 19:29:32.279,Steve W,2023-01-10 19:43:37.420,0.9925651932201707,response
Hope R,2023-01-10 19:29:32.279,Owen X,2023-01-10 19:47:23.187,0.9905884663074925,response
Hope R,2023-01-10 19:29:32.279,Ada T,2023-01-10 19:47:55.854,0.9903027731282434,response
Hope R,2023-01-10 19:29:32.279,Ada T,2023-01-10 19:48:05.420,0.9902191281222197,response
Hope R,2023-01-10 19:29:32.279,Robert,2023-01-10 19:49:20.787,0.9895603669018376,response
Hope R,2023-01-10 19:29:32.279,Robert,2023-01-10 19:49:26.110,0.9895138566662196,response
Hope R,2023-01-10 19:29:32.279,Ada T,2023-01-10 19:54:19.756,0.9869514795970358,response
Hope R,2023-01-10 19:29:32.279,Steve W,2023-01-10 20:02:01.124,0.9829389437214533,response
Steve W,2023-01-10 19:36:59.704,Kyle E,2023-01-10 19:38:15.669,0.9993294550728282,response
Steve W,2023-01-10 19:36:59.704,Ada T,2023-01-10 19:40:58.657,0.9978922728751942,response
Steve W,2023-01-10 19:36:59.704,Robert,2023-01-10 19:41:59.627,0.9973551879751708,response
Steve W,2023-01-10 19:36:59.704,Robert,2023-01-10 19:42:07.629,0.9972847197972868,response
Steve W,2023-01-10 19:36:59.704,Hope R,2023-01-10 19:43:31.142,0.9965495746105348,response
Steve W,2023-01-10 19:36:59.704,Owen X,2023-01-10 19:47:23.187,0.9945097808402874,response
Steve W,2023-01-10 19:36:59.704,Ada T,2023-01-10 19:47:55.854,0.9942229567243741,response
Steve W,2023-01-10 19:36:59.704,Ada T,2023-01-10 19:48:05.420,0.9941389806036757,response
Steve W,2023-01-10 19:36:59.704,Hope R,2023-01-10 19:48:29.758,0.9939253589308669,response
Steve W,2023-01-10 19:36:59.704,Robert,2023-01-10 19:49:20.787,0.9934776116303923,response
Steve W,2023-01-10 19:36:59.704,Robert,2023-01-10 19:49:26.110,0.9934309172807156,response
Steve W,2023-01-10 19:36:59.704,Ada T,2023-01-10 19:54:19.756,0.990858396860603,response
Steve W,2023-01-10 19:36:59.704,Susan,2023-01-11 16:50:59.405,0.5091760510619627,response
Steve W,2023-01-10 19:36:59.704,Hope R,2023-01-11 16:52:55.243,0.5086555076956072,response
Steve W,2023-01-10 19:36:59.704,Jayson,2023-01-11 16:53:04.194,0.5086153065774519,response
Steve W,2023-01-10 19:37:19.358,Kyle E,2023-01-10 19:38:15.669,0.9995028982866317,response
Steve W,2023-01-10 19:37:19.358,Ada T,2023-01-10 19:40:58.657,0.9980654666522399,response
Steve W,2023-01-10 19:37:19.358,Robert,2023-01-10 19:41:59.627,0.9975282885359797,response
Steve W,2023-01-10 19:37:19.358,Robert,2023-01-10 19:42:07.629,0.9974578081276675,response
Steve W,2023-01-10 19:37:19.358,Hope R,2023-01-10 19:43:31.142,0.9967225353494159,response
Steve W,2023-01-10 19:37:19.358,Owen X,2023-01-10 19:47:23.187,0.9946823875533912,response
Steve W,2023-01-10 19:37:19.358,Ada T,2023-01-10 19:47:55.854,0.994395513656401,response
Steve W,2023-01-10 19:37:19.358,Ada T,2023-01-10 19:48:05.420,0.9943115229608412,response
Steve W,2023-01-10 19:37:19.358,Hope R,2023-01-10 19:48:29.758,0.9940978642119418,response
Steve W,2023-01-10 19:37:19.358,Robert,2023-01-10 19:49:20.787,0.9936500392006278,response
Steve W,2023-01-10 19:37:19.358,Robert,2023-01-10 19:49:26.110,0.9936033367466989,response
Steve W,2023-01-10 19:37:19.358,Ada T,2023-01-10 19:54:19.756,0.9910303698409882,response
Steve W,2023-01-10 19:37:19.358,Susan,2023-01-11 16:50:59.405,0.5092644234503073,response
Steve W,2023-01-10 19:37:19.358,Hope R,2023-01-11 16:52:55.243,0.5087437897386569,response
Steve W,2023-01-10 19:37:19.358,Jayson,2023-01-11 16:53:04.194,0.5087035816432118,response
Kyle E,2023-01-10 19:38:15.669,Ada T,2023-01-10 19:40:58.657,0.9985618534604993,response
Kyle E,2023-01-10 19:38:15.669,Robert,2023-01-10 19:41:59.627,0.9980244081792691,response
Kyle E,2023-01-10 19:38:15.669,Robert,2023-01-10 19:42:07.629,0.9979538927176,response
Kyle E,2023-01-10 19:38:15.669,Steve W,2023-01-10 19:43:10.814,0.9973972669494369,response
Kyle E,2023-01-10 19:38:15.669,Hope R,2023-01-10 19:43:31.142,0.9972182542522068,response
Kyle E,2023-01-10 19:38:15.669,Steve W,2023-01-10 19:43:37.420,0.9971629753409907,response
Kyle E,2023-01-10 19:38:15.669,Owen X,2023-01-10 19:47:23.187,0.9951770917908253,response
Kyle E,2023-01-10 19:38:15.669,Ada T,2023-01-10 19:47:55.854,0.9948900752174047,response
Kyle E,2023-01-10 19:38:15.669,Ada T,2023-01-10 19:48:05.420,0.994806042749161,response
Kyle E,2023-01-10 19:38:15.669,Hope R,2023-01-10 19:48:29.758,0.9945922777373079,response
Kyle E,2023-01-10 19:38:15.669,Robert,2023-01-10 19:49:20.787,0.9941442300006963,response
Kyle E,2023-01-10 19:38:15.669,Robert,2023-01-10 19:49:26.110,0.9940975043193512,response
Kyle E,2023-01-10 19:38:15.669,Ada T,2023-01-10 19:54:19.756,0.9915232577512609,response
Kyle E,2023-01-10 19:38:15.669,Steve W,2023-01-10 20:02:01.124,0.987492134919543,response
Kyle E,2023-01-10 19:38:15.669,Susan,2023-01-11 16:50:59.405,0.5095177055747401,response
Ada T,2023-01-10 19:40:58.657,Robert,2023-01-10 19:41:59.627,0.9994617806805178,response
